"IDAGITSA","luhya",3
"IDAMBIRA","luhya",3
"IDAMBIZA","luhya",3
"IDI","muslim",3
"IDIRIS","muslim",3
"IFEDHA","luhya",3
"IGAMBA","luhya",3
"IGENDA","kme",3
"IGOYANGWA","luhya",3
"IGUMILU","luhya",3
"IHAJI","somali",3
"IHASI","luhya",3
"IHUGO","kme",3
"IKADIKORI","teso",3
"IKALA","luhya",3
"IKAMBI","luhya",3
"IKASALA","luhya",3
"IKHUMBA","luhya",3
"IKHUNGU","luhya",3
"IKHUTA","luhya",3
"IKII","kme",3
"IKINYA","kme",3
"IKOVUA","luhya",3
"IKUTHU","kme",3
"ILAHALWA","luhya",3
"ILAVONGA","luhya",3
"ILAVUNA","luhya",3
"ILOLI","luhya",3
"IMAI","teso",3
"IMALI","luhya",3
"IMALU","luhya",3
"IMAMU","luhya",3
"IMBAI","luhya",3
"IMBAIRO","luhya",3
"IMBALA","luhya",3
"IMBALE","luhya",3
"IMBALO","luhya",3
"IMBIAKA","luhya",3
"IMBIAKHA","luhya",3
"IMBIRU","luhya",3
"IMBITI","luhya",3
"IMBOBA","luhya",3
"IMBOSI","luhya",3
"IMBOVAH","luhya",3
"IMBUDI","luhya",3
"IMBUGA","luhya",3
"IMBUI","luhya",3
"IMBUTZI","luhya",3
"IMBUYE","luhya",3
"IMBUZA","luhya",3
"IMBWANA","luhya",3
"IMENJE","luhya",3
"IMESI","luhya",3
"IMETUR","teso",3
"IMINYI","luhya",3
"IMIRA","luhya",3
"IMONI","luhya",3
"IMONJE","luhya",3
"IMOSI","luhya",3
"IMUGE","luhya",3
"IMUTI","kme",3
"IMWAMU","luhya",3
"INAMBILI","luhya",3
"INAMDAR","indian",3
"INDA","luhya",3
"INDADA","luhya",3
"INDAKWA","luhya",3
"INDALO","luhya",3
"INDALU","luhya",3
"INDANGASI","luhya",3
"INDANYA","luhya",3
"INDASIO","luhya",3
"INDEGE","luhya",3
"INDEKHWA","luhya",3
"INDENJEKHO","luhya",3
"INDENYENYI","luhya",3
"INDETIE","luhya",3
"INDIANI","luhya",3
"INDIASI","luhya",3
"INDIEKA","luhya",3
"INDIGITI","luhya",3
"INDIKA","luhya",3
"INDIMULI","luhya",3
"INDINGILI","luhya",3
"INDONDOLO","luhya",3
"INDONYI","luhya",3
"INDOSHI","luhya",3
"INDUMULI","luhya",3
"INDUNYI","luhya",3
"INDURI","luhya",3
"INGABO","luhya",3
"INGADI","luhya",3
"INGADULI","luhya",3
"INGALA","luhya",3
"INGALAMA","mijikenda",3
"INGANGA","kme",3
"INGANGI","luhya",3
"INGANU","luhya",3
"INGAVI","kamba",3
"INGAVO","luhya",3
"INGAYA","kme",3
"INGOSI","luhya",3
"INGULU","luhya",3
"INGUMBA","luhya",3
"INGWE'","luhya",3
"INJAGA","luhya",3
"INJELL","luhya",3
"INJENE","luhya",3
"INJENI","kme",3
"INJINI","luhya",3
"INJIRI","luhya",3
"INTALO","kisii",3
"INTEREBA","kme",3
"INYAMA","luhya",3
"INYANGA","luhya",3
"INYANGWA","luhya",3
"INYANI","luhya",3
"INYEKE","luhya",3
"INYENDE","luhya",3
"INYIMBA","luhya",3
"INYONE","luo",3
"INZAULE","luhya",3
"INZELA","luhya",3
"INZIANO","luhya",3
"INZINI","luhya",3
"INZOBELI","luhya",3
"IPALE","luhya",3
"IPAMBA","luhya",3
"IPARA","luhya",3
"IRAZIA","mijikenda",3
"IREGI","kme",3
"IRIIHU","kme",3
"IRIMA","kme",3
"IRINGU","kme",3
"IROP","kalenjin",3
"IROTE","kme",3
"IRUGURA","kme",3
"IRUNGU","kme",3
"IRUNGUU","kme",3
"ISA","muslim",3
"ISAACK","somali",3
"ISAAK","muslim",3
"ISACKK","muslim",3
"ISALAGO","luhya",3
"ISAMBA","luhya",3
"ISANDA P","luhya",3
"ISANDULA","luhya",3
"ISAVARI","luhya",3
"ISAYWA","luhya",3
"ISEMELE","teso",3
"ISESE","luhya",3
"ISHAHILITSA","luhya",3
"ISHENYI","luhya",3
"ISHENYI A","luhya",3
"ISHIEPAI","teso",3
"ISHUMAEL","muslim",3
"ISIEPAI","teso",3
"ISIJI'","luhya",3
"ISIKA","luhya",3
"ISINTA","kisii",3
"ISLAM","muslim",3
"ISMAIL","muslim",3
"ISMAN","muslim",3
"ISOYI","luhya",3
"ISSACK","somali",3
"ISSAH","muslim",3
"ISSAR","muslim",3
"ISUMBUKANGA","luhya",3
"ISUTSA","luhya",3
"ITABATHI","kme",3
"ITANG'ATA","kme",3
"ITEBA","kme",3
"ITHAI","kme",3
"ITHAIBA","kme",3
"ITHANWA","kme",3
"ITHARANGE","kme",3
"ITHATWA","kme",3
"ITHONDEKA","kme",3
"ITHONG'A","kme",3
"ITOLONDO","luhya",3
"ITONUI","kalenjin",3
"ITOTE","kme",3
"ITUIO","kme",3
"ITUMBE","kme",3
"ITYENG`","kalenjin",3
"IUMAH","luhya",3
"IVALI","kamba",3
"IVARA","luhya",3
"IVAYO","luhya",3
"IVILI","luhya",3
"IVITA","kamba",3
"IVITI","kamba",3
"IVONGO","luhya",3
"IVUSA","luhya",3
"IVUTI","kamba",3
"IYEPKOI","maasai",3
"IZAAK","somali",3
"JABALI","swahili",3
"JABIR","muslim",3
"JABONGO","luo",3
"JADONYA","luhya",3
"JAFFER","muslim",3
"JAGERO","luo",3
"JAGONGO","luo",3
"JAHENDA","luhya",3
"JAHERA","luhya",3
"JAKADAWA","luo",3
"JAKINDA","luo",3
"JAKOYO         K","luo",3
"JALANGO","luo",3
"JALLI","rendile",3
"JAMAA","swahili",3
"JAMANDA","kisii",3
"JAMANI","swahili",3
"JAMBO","swahili",3
"JAMWA","luo",3
"JARAHA","luo",3
"JAVUSIONO","luhya",3
"JAYORO","luo",3
"JEBET","kalenjin",3
"JEBETT","kalenjin",3
"JEBITOK","kalenjin",3
"JEBOO","kalenjin",3
"JEBUNGEI","kalenjin",3
"JEDA","luhya",3
"JEDEVEI","luhya",3
"JEITSA","luhya",3
"JELAGAT","kalenjin",3
"JELLA","swahili",3
"JELLAH","swahili",3
"JEMAIYO","kalenjin",3
"JEMBE","swahili",3
"JEMELII","kalenjin",3
"JEMINING","kalenjin",3
"JEMITEI","kalenjin",3
"JEMU","kalenjin",3
"JEMUTAI","kalenjin",3
"JENDEKA","luhya",3
"JENGO","swahili",3
"JEPCHOGE","kalenjin",3
"JEPICHII","kalenjin",3
"JEPKEMBOI","kalenjin",3
"JEPKEMEI","kalenjin",3
"JEPKEMEII","kalenjin",3
"JEPKEMOI","kalenjin",3
"JEPKESIO","kalenjin",3
"JEPKEU","kalenjin",3
"JEPKIMBOI","kalenjin",3
"JEPKINYOR","kalenjin",3
"JEPKIRONG","kalenjin",3
"JEPKIYENY","kalenjin",3
"JEPKOECH","kalenjin",3
"JEPKOROS","kalenjin",3
"JEPKURUI","kalenjin",3
"JEPLETING","maasai",3
"JEPNGENO","kalenjin",3
"JEPNGENY","kalenjin",3
"JEPNGETI","kalenjin",3
"JEPNYANGO","kalenjin",3
"JEPSO","kalenjin",3
"JEPTANUI","kalenjin",3
"JEPTEPKENY","kalenjin",3
"JEPTEPKWENY","kalenjin",3
"JEPTILE","kalenjin",3
"JEPTOO","kalenjin",3
"JEPTUM","kalenjin",3
"JEROB","kalenjin",3
"JEROBON","kalenjin",3
"JERONO","kalenjin",3
"JEROP","kalenjin",3
"JEROTICH","kalenjin",3
"JERUBET","kalenjin",3
"JERUIYOT","kalenjin",3
"JERUSIO","kisii",3
"JERUTO","kalenjin",3
"JESANG","kalenjin",3
"JESIRO","kalenjin",3
"JESOI","kalenjin",3
"JEVUSIA","luhya",3
"JIMAL","muslim",3
"JIMBI","swahili",3
"JIPCHO","kalenjin",3
"JIPEN","maasai",3
"JIRO","taita",3
"JISEVE","luhya",3
"JOBANDO","luo",3
"JOBUNGA","luo",3
"JOGOO","swahili",3
"JOKA","swahili",3
"JOMBI","taita",3
"JOPANYA","luo",3
"JOWI","luo",3
"JPPKORIR","kalenjin",3
"JUMADAR","mijikenda",3
"JUMO","kalenjin",3
"K IWUA","kamba",3
"K RIU I","kalenjin",3
"K'OKUMU","luo",3
"K'OPIYO","luo",3
"KAANE","luhya",3
"KAARIA","kme",3
"KAARONEI","kalenjin",3
"KABAA","kamba",3
"KABABURA","luhya",3
"KABAIKU","kme",3
"KABARA","kisii",3
"KABATA","kme",3
"KABECHA","kme",3
"KABERENGE","luhya",3
"KABESA        Z","luhya",3
"KABETUH","kme",3
"KABIBIA","taita",3
"KABII","kme",3
"KABINGA","kme",3
"KABIRE","kme",3
"KABIRECH","kalenjin",3
"KABIRO","kme",3
"KABIRU'","kme",3
"KABISU","luhya",3
"KABITHU","kme",3
"KABOGO","kme",3
"KABONDO","luo",3
"KABORO","kme",3
"KABUCA","kme",3
"KABUGARA","luhya",3
"KABUKU","kme",3
"KABULA","luhya",3
"KABUMBU","swahili",3
"KABUNCHO","kisii",3
"KABUNDIEKA","luhya",3
"KABURATI","tharaka",3
"KABURU","kme",3
"KABUTEI","kalenjin",3
"KABWOS","kalenjin",3
"KACHANZE","luhya",3
"KACHEMOKEN","kalenjin",3
"KACHERO","swahili",3
"KACHISA","luhya",3
"KACHORA","giriama",3
"KADAVI","luhya",3
"KADEIZA","luhya",3
"KADHENGI","luhya",3
"KADHUWA","luo",3
"KADIVANE","luhya",3
"KADOGO","swahili",3
"KADONGO","luo",3
"KADUYU","kamba",3
"KADZAGAMBA","luhya",3
"KADZANGAMBA","mijikenda",3
"KADZEHA","luhya",3
"KADZINGO","mijikenda",3
"KADZOMBA","kamba",3
"KADZUCHI","luhya",3
"KAFADZI","mijikenda",3
"KAGACHA","kme",3
"KAGAGU","kme",3
"KAGASI","luhya",3
"KAGATHI","kme",3
"KAGENDO","kamba",3
"KAGENDO  '     R","kme",3
"KAGENI","kme",3
"KAGIA","kme",3
"KAGICHU","kme",3
"KAGIIRI","kme",3
"KAGIKI","kme",3
"KAGIMA","kme",3
"KAGINA","kme",3
"KAGINYA","kme",3
"KAGIRI","kme",3
"KAGOI","kme",3
"KAGOKO","luhya",3
"KAGOMWA","kme",3
"KAGONGO","kme",3
"KAGONYE","kme",3
"KAGUA","swahili",3
"KAGUAE","kme",3
"KAGUAMBA","kme",3
"KAGUCHIA","kme",3
"KAGUCHWA","kme",3
"KAGUIYA","kisii",3
"KAGUKU","kme",3
"KAGUNYU","kme",3
"KAGURE","kme",3
"KAGUTHI","kme",3
"KAGUTUKI","kme",3
"KAGUURU","kme",3
"KAGUYU","kme",3
"KAGWAI","kme",3
"KAGWAINE","kme",3
"KAGWAINI","kme",3
"KAGWANJA","kme",3
"KAGWE","kme",3
"KAGWIMA","luhya",3
"KAGWIMI","kme",3
"KAGWIRI","kme",3
"KAGWIRIA","kme",3
"KAHAHI","kme",3
"KAHARUKA","kme",3
"KAHASO","luhya",3
"KAHATO","kme",3
"KAHENDO","kamba",3
"KAHENJO","kme",3
"KAHENYA","kme",3
"KAHETO","kme",3
"KAHI","kme",3
"KAHIGA","kme",3
"KAHIHANIA","kme",3
"KAHIHIA","kme",3
"KAHIHU","kme",3
"KAHINGU","kme",3
"KAHIO","kme",3
"KAHIRO","kme",3
"KAHONDE","luhya",3
"KAHONOKI","kme",3
"KAHONYA","kme",3
"KAHORERIA","kme",3
"KAHORU","kme",3
"KAHUGANI","kme",3
"KAHUGU","kme",3
"KAHUHA","kme",3
"KAHUKI","kme",3
"KAHUMBU","kme",3
"KAHUNGA","kme",3
"KAHUNGU","kalenjin",3
"KAHUNYO","kme",3
"KAHURIA","kme",3
"KAHUTO","kme",3
"KAIBATI","kme",3
"KAIBIRIA '     R","kme",3
"KAIBUNGA","kme",3
"KAIETUAI","maasai",3
"KAIGUA","kme",3
"KAIGUGU","kme",3
"KAIKAI","maasai",3
"KAIMENYI","kme",3
"KAINANA","kamba",3
"KAINO","kalenjin",3
"KAIPALAM","kalenjin",3
"KAIPRUNG","turkana",3
"KAIRUTHI","kme",3
"KAITALAL","kalenjin",3
"KAITANO       '","kalenjin",3
"KAITHAKA","kme",3
"KAITHIA","kamba",3
"KAITIKEI","kalenjin",3
"KAKALA","luhya",3
"KAKENGA","luhya",3
"KAKEU","kamba",3
"KAKIRIDI","kalenjin",3
"KAKULA","mijikenda",3
"KAKUMU","luo",3
"KAKWIRI","luo",3
"KALAKACHA","luhya",3
"KALANJIA","mijikenda",3
"KALASYA","kamba",3
"KALATYA","kamba",3
"KALAVA","luhya",3
"KALE","swahili",3
"KALEHA","luhya",3
"KALEJI","luhya",3
"KALEKA","kamba",3
"KALEKYA","kamba",3
"KALELU","kamba",3
"KALEVERA","luhya",3
"KALIA","luhya",3
"KALIF","muslim",3
"KALIKWEN","kalenjin",3
"KALIKWON","kalenjin",3
"KALIKYA","kamba",3
"KALILIMBI","kamba",3
"KALIMAPUS","teso",3
"KALIVA","kamba",3
"KALIVOLA","luhya",3
"KALLA","mijikenda",3
"KALMOY","kalenjin",3
"KALOKU","kamba",3
"KALOMO","mijikenda",3
"KALONDU","kamba",3
"KALONZI","kamba",3
"KALONZO","kamba",3
"KALOO","luo",3
"KALORI","kme",3
"KALOTA","mijikenda",3
"KALOYO","kamba",3
"KALU","kamba",3
"KALUA","taita",3
"KALUKI","kamba",3
"KALULUMA","luhya",3
"KALUME         B","kamba",3
"KALUNDAA","kamba",3
"KALUNGE","kamba",3
"KALUOCH","luo",3
"KALWEGO","luhya",3
"KALWEZI","kamba",3
"KALYA","kalenjin",3
"KALYASOI","kalenjin",3
"KAMA","swahili",3
"KAMAISI","kamba",3
"KAMAITHA","kme",3
"KAMAKATAI","kalenjin",3
"KAMAKU","kme",3
"KAMAKUL","arab",3
"KAMAMA","kalenjin",3
"KAMANDA","kme",3
"KAMANDE","kme",3
"KAMANDE        E","kme",3
"KAMANDU","kme",3
"KAMANGO","kme",3
"KAMANO","luo",3
"KAMANU","kme",3
"KAMAR","kalenjin",3
"KAMAREI","kalenjin",3
"KAMARINY","pokot",3
"KAMARNYANG","kalenjin",3
"KAMARU","kme",3
"KAMATA","swahili",3
"KAMAU","kme",3
"KAMBARAGE","kisii",3
"KAMBONA","luhya",3
"KAMECHU","kme",3
"KAMEME","kme",3
"KAMENDE","kamba",3
"KAMENE","kamba",3
"KAMENGERE","kme",3
"KAMENJO","kme",3
"KAMINEI","kalenjin",3
"KAMITHI","kme",3
"KAMITII","kamba",3
"KAMOLO","luo",3
"KAMONDE","kme",3
"KAMONGO","luo",3
"KAMONYE","kme",3
"KAMORE","kme",3
"KAMORO","kme",3
"KAMOVA","kamba",3
"KAMUCERE","kme",3
"KAMUMO","kme",3
"KAMUMU","kme",3
"KAMUNG'A","kamba",3
"KAMUNGANE","luhya",3
"KAMUNJU","kme",3
"KAMUNYI","kme",3
"KAMUNZYOU","kamba",3
"KAMURE","kme",3
"KAMUREN","kalenjin",3
"KAMURIA","teso",3
"KAMURIYAI","teso",3
"KAMUYU","kme",3
"KAMWAHU","kme",3
"KAMWAKI","kme",3
"KAMWANGI","kme",3
"KAMWATHI","kme",3
"KAMWENDWA","kme",3
"KAMWERU","kme",3
"KAMWETI","kalenjin",3
"KAMWOVE","kamba",3
"KANAGU","kme",3
"KANAMA","luhya",3
"KANAMPIU","kme",3
"KANANPIU","kme",3
"KANARI","kme",3
"KANDA","mijikenda",3
"KANDAWALA","luhya",3
"KANDE","kamba",3
"KANDIE","kalenjin",3
"KANDO","swahili",3
"KANDUTHU","kme",3
"KANE","luhya",3
"KANENJE","luhya",3
"KANG'AA","kamba",3
"KANGA","swahili",3
"KANGAU","kme",3
"KANGEE","kamba",3
"KANGERERIA","kme",3
"KANGETHE","kme",3
"KANGOR","kalenjin",3
"KANGU","luhya",3
"KANGUKHA","luhya",3
"KANGURIO","kme",3
"KANGURU","kme",3
"KANINA","kamba",3
"KANINI","kamba",3
"KANINU","kme",3
"KANJAU","kme",3
"KANJU","kme",3
"KANORI","kme",3
"KANOTI","kme",3
"KANSUI","luhya",3
"KANTAI","maasai",3
"KANUGU","kme",3
"KANUNGI","kme",3
"KANYAMBA","kamba",3
"KANYANDA","luhya",3
"KANYANGI","kme",3
"KANYANGULA","kme",3
"KANYANGWESO","luo",3
"KANYARA","kme",3
"KANYARU","kme",3
"KANYASYA","luhya",3
"KANYEKI","kme",3
"KANYINGI","kme",3
"KANYINGIRI","kme",3
"KANYITHIA","kme",3
"KANYIVA","kamba",3
"KANYO","luo",3
"KANYOGI","kme",3
"KANYOGORO","kisii",3
"KANYOKO","kme",3
"KANYONGORO","kisii",3
"KANYONGU","kme",3
"KANYONI","kme",3
"KANYORE","kme",3
"KANYORI","kme",3
"KANYOTU","kme",3
"KANYUAIGWA","kme",3
"KANYUMBA","swahili",3
"KANYWOKI","kme",3
"KANZOO","kamba",3
"KAONGE","kme",3
"KAPALEKI","kalenjin",3
"KAPARO","samburu",3
"KAPCHILKES","kalenjin",3
"KAPELI","luhya",3
"KAPELI.KWAT","kalenjin",3
"KAPELIMUK","kalenjin",3
"KAPELKECH","kalenjin",3
"KAPELSIA","kalenjin",3
"KAPENGURIA","pokot",3
"KAPILOTOM","kalenjin",3
"KAPINIR","kalenjin",3
"KAPIRECH","kalenjin",3
"KAPKATA","kalenjin",3
"KAPKETUI","kalenjin",3
"KAPKETWONY","kalenjin",3
"KAPKFTWONY","kalenjin",3
"KAPKIAI","kalenjin",3
"KAPKOI","kalenjin",3
"KAPKOMOI","kalenjin",3
"KAPKOMU","kalenjin",3
"KAPLAMIN","kalenjin",3
"KAPLEKE","kalenjin",3
"KAPLELA","kalenjin",3
"KAPOKORR","teso",3
"KAPOROR","pokot",3
"KAPOYONG","pokot",3
"KAPSEREM","kalenjin",3
"KAPSING","kalenjin",3
"KAPSOBO","kalenjin",3
"KAPSORE","kalenjin",3
"KAPTEGA","kalenjin",3
"KAPTEI","kalenjin",3
"KAPTICH","kalenjin",3
"KAPTIKA","kalenjin",3
"KAPTILA","kalenjin",3
"KAPTILAK","kalenjin",3
"KAPTINGEI","kalenjin",3
"KAPTIPIN","kalenjin",3
"KAPTO","kalenjin",3
"KAPTOKE","kalenjin",3
"KAPTOWUR","kalenjin",3
"KAPTUM","kalenjin",3
"KAPUKHA","luhya",3
"KAPYEGOI","kalenjin",3
"KARABA","kme",3
"KARAGANIA","kme",3
"KARAGITA","kme",3
"KARAGU","kme",3
"KARAGURI","kme",3
"KARAKACHA","luhya",3
"KARAMUTA","kme",3
"KARANGATHI","kme",3
"KARANGI","kme",3
"KARANI","swahili",3
"KARANJA","kalenjin",3
"KARANJAA","kme",3
"KARANTEI","maasai",3
"KARARI","kme",3
"KAREGA","kme",3
"KAREI","kalenjin",3
"KARENGEY","kalenjin",3
"KARERI","kme",3
"KARERU","kme",3
"KARI","taita",3
"KARIAHE","kme",3
"KARIANCHA","kme",3
"KARIARA","kme",3
"KARIGE","kme",3
"KARIGI","kme",3
"KARIGICA","kme",3
"KARIGU","kme",3
"KARIIRI","kme",3
"KARIITHI       K","kme",3
"KARIM","muslim",3
"KARINDON","kalenjin",3
"KARINGA","kme",3
"KARINGITHI","kme",3
"KARIRA","kme",3
"KARIRO","kme",3
"KARITHO","kme",3
"KARIUK","kme",3
"KARIUK I","kme",3
"KARIUKI","kme",3
"KARIUKI R","kme",3
"KARIUKU","kme",3
"KARIUNGI","kme",3
"KAROKI","kme",3
"KARONEI","kalenjin",3
"KARONEY","kalenjin",3
"KARORI","kme",3
"KARUANA","kme",3
"KARUE","kme",3
"KARUGO","kme",3
"KARUGU","kme",3
"KARUGU         P","kme",3
"KARUI","kme",3
"KARUIKI","kme",3
"KARUIRUA","kme",3
"KARUITHIA","kme",3
"KARUJI","kme",3
"KARUKI","kme",3
"KARUMA","kme",3
"KARUME","kme",3
"KARUNG'U","kme",3
"KARUNGU","luo",3
"KARUNTIMI","kme",3
"KARURI      '","kme",3
"KARURU","kme",3
"KARUTHI","kme",3
"KARUTHIRU","kme",3
"KARUTI","kme",3
"KARWIGI","kme",3
"KASAMAN","swahili",3
"KASAMU","luhya",3
"KASANDA","luhya",3
"KASAVULI","luhya",3
"KASAYA","luhya",3
"KASEE","kamba",3
"KASELAWEU","kamba",3
"KASELEMOI","teso",3
"KASEMBE","kamba",3
"KASEMBELI","luhya",3
"KASES","kalenjin",3
"KASEU","kamba",3
"KASIM","arab",3
"KASIMIRI","luhya",3
"KASINGA","kamba",3
"KASINI","kamba",3
"KASIS","kalenjin",3
"KASITET","kalenjin",3
"KASIVA","luhya",3
"KASIVAU","kamba",3
"KASIVWAU","kamba",3
"KASOHA","kamba",3
"KASONG'OI","kalenjin",3
"KASONGYA","kamba",3
"KASORAI","mijikenda",3
"KASSAM","muslim",3
"KASSIMU","luhya",3
"KASTET","kalenjin",3
"KASUA","kamba",3
"KASUMAI","luhya",3
"KASUVI","kamba",3
"KASWII","kamba",3
"KASYAMANI","luhya",3
"KASYANI","kamba",3
"KASYEMA","kamba",3
"KASYOKA","kamba",3
"KASYOKI","kamba",3
"KATAGON","kalenjin",3
"KATAKA","luhya",3
"KATAMEI","kalenjin",3
"KATANA        V","mijikenda",3
"KATANA  '","taita",3
"KATEKYO","kamba",3
"KATERE","kamba",3
"KATHALAU","kamba",3
"KATHALI","kamba",3
"KATHANDE","kamba",3
"KATHANGU","kme",3
"KATHANZE","kamba",3
"KATHE DU","luhya",3
"KATHEA","kamba",3
"KATHEEKU","kamba",3
"KATHEKA","kamba",3
"KATHENGE","kamba",3
"KATHIGA","kme",3
"KATHIGIRI","kme",3
"KATHIKI","kamba",3
"KATHIMBU","kme",3
"KATHINGO","kme",3
"KATHINJA","kme",3
"KATHITA","kamba",3
"KATHITU","kme",3
"KATHOMI","kamba",3
"KATHUKYA","kamba",3
"KATHUMBI","kme",3
"KATHUNGI","kme",3
"KATHUNZI","kamba",3
"KATHUTHI","kme",3
"KATHUURE","kme",3
"KATHWULUKI","kamba",3
"KATI","swahili",3
"KATIKIT","kalenjin",3
"KATILI","kamba",3
"KATIMBWA","kamba",3
"KATINA","kamba",3
"KATISI","luhya",3
"KATISO","kamba",3
"KATIVI","kamba",3
"KATIVUI","kamba",3
"KATONGO","mijikenda",3
"KATSETSE","luhya",3
"KATSEVI","luhya",3
"KATSOLE","mijikenda",3
"KATUKYA","kamba",3
"KATULA","kamba",3
"KATULE","kamba",3
"KATUMAN","kamba",3
"KATUNGI","kamba",3
"KATUVI","kamba",3
"KATWA","kalenjin",3
"KATYA","kamba",3
"KAULI","swahili",3
"KAUNDU","kamba",3
"KAURIA","kme",3
"KAUSYA","kamba",3
"KAUVI","kamba",3
"KAUZWA","mijikenda",3
"KAVAI","luhya",3
"KAVALE   '     R","luhya",3
"KAVATHA","kamba",3
"KAVEHAGI","luhya",3
"KAVEKE","kamba",3
"KAVELEKI","kamba",3
"KAVESI","luhya",3
"KAVIKU","kamba",3
"KAVILI","kamba",3
"KAVILU","kamba",3
"KAVISI","kamba",3
"KAVITA","kamba",3
"KAVITI","kamba",3
"KAVIVYU","kamba",3
"KAVUKU","kamba",3
"KAVULI","luhya",3
"KAVULU","kamba",3
"KAVULYA","kamba",3
"KAVUNDA","kamba",3
"KAVUNDUU","kamba",3
"KAVUNGO","kamba",3
"KAVUNGULA","luhya",3
"KAVUNGWA","luhya",3
"KAVURANE","luhya",3
"KAVUSYA","kamba",3
"KAVUTA","kamba",3
"KAWEU","kamba",3
"KAWINZI","luhya",3
"KAWIRA","kme",3
"KAWIRIA","kme",3
"KAWITT I","luo",3
"KAWUMA","kme",3
"KAWUONDI","kamba",3
"KAYIAN","maasai",3
"KAYONGO","luo",3
"KAYUGIRA","kme",3
"KAYULU","kamba",3
"KAZUNGU","swahili",3
"KAZURI","swahili",3
"KCHERUIYOT","kalenjin",3
"KEA","luhya",3
"KEBARE","luhya",3
"KEBENEI","kalenjin",3
"KEBENEY","kalenjin",3
"KEBOKERO","kisii",3
"KEBONGO","kisii",3
"KEBUCHO","kisii",3
"KEBUT","kalenjin",3
"KECH","luo",3
"KEDEKI","luhya",3
"KEDINGURA","taita",3
"KEDIPUS","teso",3
"KEDITANY","kalenjin",3
"KEDIYE","luhya",3
"KEDOGI","luhya",3
"KEDOGO","luhya",3
"KEDOHI","luhya",3
"KEGESA","kisii",3
"KEGOCHA","kisii",3
"KEGODE","luhya",3
"KEGOLI","luhya",3
"KEGONCHIRI","kisii",3
"KEGONKO","kisii",3
"KEGORO","luhya",3
"KEIWUA","kalenjin",3
"KEKA","luhya",3
"KELEM","kalenjin",3
"KELLONG","kalenjin",3
"KEMBENYA","luhya",3
"KEMBO","kisii",3
"KEMBOIGF","kalenjin",3
"KEMENE","kamba",3
"KEMENJU","kme",3
"KEMETO","kalenjin",3
"KEMEY","kalenjin",3
"KEMORGO","kalenjin",3
"KEMUMA","kme",3
"KEMWAMA","kisii",3
"KENDAROR","kalenjin",3
"KENDO","luo",3
"KENDUIWA","kalenjin",3
"KENDUIWO","kalenjin",3
"KENERING","kalenjin",3
"KENGITI","kamba",3
"KENTAGOR","kalenjin",3
"KENYATTA","kme",3
"KEOCH","kalenjin",3
"KEOGA","kisii",3
"KEPINYANG","pokot",3
"KERARIO        '","kisii",3
"KERARO","kisii",3
"KEREMBE","kamba",3
"KERETOF","kalenjin",3
"KERICH J","kalenjin",3
"KERIGA","kme",3
"KERIGU","kme",3
"KEROCHI","kisii",3
"KERORO","kme",3
"KEROTI","kme",3
"KESA","luhya",3
"KESHO","swahili",3
"KESIKAR","kalenjin",3
"KESSES","kalenjin",3
"KETTON","kalenjin",3
"KETUKEI","kalenjin",3
"KEVOGO","luhya",3
"KEYA","luhya",3
"KEYA''","luhya",3
"KEYA-","luhya",3
"KEYAH","luhya",3
"KEYNAN","somali",3
"KHABAHA","luhya",3
"KHABANA","luhya",3
"KHABANJA","luhya",3
"KHABO","luhya",3
"KHABOKHI","luhya",3
"KHABUKWA","luhya",3
"KHABWAGALA","luhya",3
"KHADULI","luhya",3
"KHADUMUSI","luhya",3
"KHADUYU","mijikenda",3
"KHAEMBE","luhya",3
"KHAFMBA","luhya",3
"KHAGABO","luhya",3
"KHAGARI","luhya",3
"KHAGEHA","luhya",3
"KHAGULA","luhya",3
"KHAGUYA","luhya",3
"KHAHANDARI","luhya",3
"KHAIKA","kamba",3
"KHAKA","luhya",3
"KHAKABO","luhya",3
"KHAKASA","luhya",3
"KHAKOIZI","luhya",3
"KHALA","luhya",3
"KHALAKAI","luhya",3
"KHALEJI","luhya",3
"KHALEMBI","luhya",3
"KHALFAN","muslim",3
"KHALIALI","luhya",3
"KHALIFA","muslim",3
"KHALITSA","luhya",3
"KHALIVINZWA","luhya",3
"KHALUMBA","luhya",3
"KHAMBIYE","luhya",3
"KHAMILA","luo",3
"KHAMIRA","luhya",3
"KHAMIS","muslim",3
"KHAMUKA","luhya",3
"KHAMULEMI","luhya",3
"KHAMUSALI","luhya",3
"KHAMUSINI","luhya",3
"KHAMUYE","luhya",3
"KHANDA","luhya",3
"KHANGUHA","luhya",3
"KHANILI","luhya",3
"KHANYA","luhya",3
"KHANYANGA","luhya",3
"KHANYERERI","luhya",3
"KHANYIRA","luhya",3
"KHAOYA","luhya",3
"KHAPATI","luhya",3
"KHASABULI","luhya",3
"KHASABURE","luhya",3
"KHASAKHALA","luhya",3
"KHASAMBA","luhya",3
"KHASAMULE","luhya",3
"KHASANDI","luhya",3
"KHASENYA","luhya",3
"KHASEWA","luhya",3
"KHASHIHI","luhya",3
"KHASOA","luhya",3
"KHASOHA","luhya",3
"KHATE","luhya",3
"KHATEJE","luhya",3
"KHATELA","luhya",3
"KHATEMBESHI","luhya",3
"KHATEMBUKHANI","luhya",3
"KHATENYI","luhya",3
"KHATI","luhya",3
"KHATIEVI","luhya",3
"KHATIOLI","luhya",3
